,URL,HASH,ID,DATE,CONTENT,UPDATE_DATE,SEARCH_TEXT,AREA
0,/p/B4Hx2hppUsV/,"#로열큐빗마스터,#서울문화재단,#청년예술단체,#팔륙,#할로미늄,#모조산업,#전시,#퍼포먼스,#royalcubitmaster,#performance",hyejin.shin,2019-10-27 00:00:00,"Instagram의 Hyejin Shin님: “👑로열큐빗마스터👑

전시 일정
11월 1일-5일 1pm-7pm

오프닝 
11월 1일 금요일 6pm

퍼포먼스
📍예약링크 프로필 상단 위치📍
11월 1일 금요일 7pm 
11월 2일 토요일 4pm
11월 3일 일요일 4pm

장소…”",2019-10-31,서울문화재단,서울
1,/p/B4Ox3F3FIVD/,"#재미공작소,#재미공작소신간,#씬의아이들,#김윤하,#하박국,#몬구,#연진,#전자양,#문래예술공장2019MEET,#서울문화재단",mon9star,2019-10-30 00:00:00,"Instagram의 몬구(mongoo)님: “책이 나와 대화를 나눕니다. [씬의 아이들: 출간 기념 뮤지션 토크]
2019.11.8(금) PM 8:00 | 입장료: 20,000원 (책 포함) | 관객 25명 한정 
_
재미공작소의 2019년 신간 『씬의 아이들』의 출간을 기념하여 인터뷰이로…”",2019-10-31,서울문화재단,서울
2,/p/B3x-McBpMdY/,"#재밌는작업,#DDP전시,#서울문화재단,#엄마의방,#전시스타그램,#데일리그램",charismieun,2019-10-19 00:00:00,"Instagram의 🎪 이미은님: “다음주에 전시보러오세요!
'엄마의 방'을 만들었어요
각각 다른 일을 하는 예술가들이
소소하게 모여 머릴 맞대고,
각자의 의미를 만들어보았습니다
와서 나누고 느끼고 놀다 가세요!
여러 부스들이 마련돼 있을 예정입니다
다음주에 또 안내해드릴게요…”",2019-10-31,서울문화재단,서울
3,/p/B4Jp5mUlYTl/,"#인터뷰,#네이버뉴스,#한겨례,#서울문화재단,#예술가,#문화,#전시,#직조,#환경교육,#생활예술,#ddp,#art,#artist,#naver,#감사해요,#사진작가님,#홍보팀장님,#위빙러빙,#사람in예술,#기사,#행복,#축제,#collaboration,#festival,#취미,#콘텐츠,#섬유공예,#블로그",weaving_loving,2019-10-28 00:00:00,"Instagram의 위빙러빙님: “.
☺너무나 바쁜 일정속에서 
좋은 소식이 많아 힘을내고 있습니다.
제가 가는길에 
좋은 분들이 함께 하고 있고 
힘이 되어주고 있기에 감사함의 연속입니다.
며칠전 한겨례 네이버 뉴스에 저의 단독 기사가 나오고 서울문화재단 문화인터뷰 기사등 다양한…”",2019-10-31,서울문화재단,서울
4,/p/Bv_QrC2gA0j/,"#유튜브,#서울문화재단,#sfactv,#전병준,#OurRecords,#청년크리에이터",jeonbyungjoon,2019-04-08 00:00:00,"Instagram의 Vocal, Actor and Youtuber님: “히히 저 서울문화재단 청년크리에이터에 합격했어요~! 최종 오리엔테이션까지 잘 해서 6개월동안 열심히 해보겠습니다~!! 합격 후기 오늘 밤 8시 유튜브 라이브에서 말씀드릴게요! 8시에 봬요~!! #유튜브 #서울문화재단 #sfactv #전병준…”",2019-10-31,서울문화재단,서울
5,/p/B3ftVXMpRFy/,"#1,#서울문화재단,#2019생활예술인페어,#생활예술해커톤,#생활예술인,#생활예술인페어,#취미,#날마다예술,#생활예술인전시,#생활예술인공연,#오프닝프로그램,#강연,#전시,#공연,#시민참여,#워크숍,#DDP,#알림2관,#생활문화플랫폼",letsartseoul,2019-10-11 00:00:00,"Instagram의 서울문화재단 생활문화팀님: “⠀
[2019생활예술인페어] 생활예술해커톤 #1
⠀
생활예술해커톤 현장 후기 및 참가팀 소개
⠀
2019 생활예술인 페어 안내
⠀
◆ 행사개요
- 행사명 : 2019 생활예술인 페어
- 일시 : 2019. 10. 26. (토) ~ 27. (일)
-…”",2019-10-31,서울문화재단,서울
6,/p/B25cwh_l-6p/,"#서울국제작가축제,#한국문학번역원,#서울문화재단,#서울디자인재단,#니콜라마티외,#그들뒤에남겨진아이들,#공쿠르상,#한국문학,#문학축제,#동대문디자인플라자,#DDP,#북스타그램,#책스타그램",minumsa_books,2019-09-27 00:00:00,"Instagram의 민음사님: “세계 각국의 출판인들이 국내 출판인, 문학인들과 만나 교류하는 <2019 서울국제작가축제> 행사가 오는 10월 5일(토)부터 13일(일)까지 서울 동대문디자인플라자(DDP)에서 개최됩니다.
⠀
해외 12개국 14명의 작가와 한국 작가 18명을 초청해…”",2019-10-31,서울문화재단,서울
7,/p/Bq1GPwIHCqL/,"#태양의서커스,#쿠자,#태양의서커스쿠자,#잠실종합운동장,#빅탑,#서울문화재단,#워크숍,#Cirquedusoleil,#KOOZA,#CirquedusoleilKOOZA,#Jamsilsportscomplex,#Bigtop,#circus,#workshop,#regrann",soykim0,2018-12-01 00:00:00,"Instagram의 Soy 소희 Sohee Kim님: “ㅋㅋㅋㅋㅋㅋㅋ사진......ㅋㅋㅋ
왜인지 요즘 기본기에 목말라있었는데
잊어버렸던것들을 다시 일깨워줬던
의미있는 시간이었다:)
잘기억해놨다가 울 샘들이랑 회원님들…”",2019-10-31,서울문화재단,서울
8,/p/Bv_C_lxhnhB/,"#취뽀,#서울문화재단,#시민청,#문화예술행정,#최종합격,#공감하는,#문화예술인,#열심히,#하겠습니다",k.min_ggi,2019-04-08 00:00:00,"Instagram의 姜    珉    奇님: “#취뽀 #서울문화재단 #시민청
#문화예술행정 #최종합격
#공감하는 #문화예술인 #열심히 #하겠습니다”",2019-10-31,서울문화재단,서울
9,/p/B4RPKlullIn/,"#수려히흑배사진관,#11월1일,#날마다예술,#30일프로젝트,#서울문화재단",gold_dalsai,2019-10-31 00:00:00,"Instagram의 한량달새님: “#수려히흑배사진관 시이작 
#11월1일 부터 #날마다예술 #30일프로젝트
.
#서울문화재단 에서 진행하는
'사회변화 프로젝트' 중 한 코너인
수려히 흑백사진관
.
.
.
매일 같은 키워드의
각자의 느낌이 깃든 흑백사진 찍고
끝나고 난 후 작디작은…”",2019-10-31,서울문화재단,서울
10,/p/B4ROS0SF23C/,"#서울문화재단,#날마다예술30일프로젝트,#틈새운동,#그림책읽기,#어른도읽는그림책,#김은정감성테라피,#매일_한권_그림책읽기,#신나",eunjungkim7,2019-10-31 00:00:00,"Instagram의 김은정님: “#서울문화재단 '#날마다예술30일프로젝트' 참가신청을 했는데 됐네요.
운동을 좋아하는 딸에겐 '#틈새운동'을, 저는 제가 좋아하는 '#그림책읽기'를 내일부터 시작합니다.
앗싸~! 11월 한 달은 매일 그림책이다~♡
한 달 동안 제가 보는 그림책을…”",2019-10-31,서울문화재단,서울
11,/p/B4ROFbkAlJF/,"#서울문화재단,#예술지원사업,#청년예술지원사업,#최초예술지원,#서울청년예술단,#지원사업선정,#서울,#공연,#전시,#예술,#art,#support,#문화예술,#10월,#문화예술캘린더,#이달의행사,#선정작,#시각,#연극,#무용",sfac_artsupport,2019-10-31 00:00:00,"Instagram의 서울문화재단 예술지원사업님: “[2019 서울문화재단 청년예술지원사업]
이번 달 공연 및 전시를 한눈에 !

최초예술지원&서울청년예술단 선정작 중 10월에 진행되는 사업을 소개합니다.

쌀쌀해진 날씨지만 다양한 공연&전시로 
마음은 따뜻한 하루 보내시길 추천합니다…”",2019-10-31,서울문화재단,서울
12,/p/B4RKL0UH-lU/,"#서울문화재단,#예술로함께,#청소년TA,#문현중학교,#한산중학교,#염광중학교,#휘경여자중학교",chaeyeon_y,2019-10-31 00:00:00,"Instagram의 배우 윤채연님: “2019.10.29

2019년 #서울문화재단 #예술로함께 #청소년TA 가 오늘로 끝!!!! #문현중학교 #한산중학교 #염광중학교 #휘경여자중학교 학생들 모두모두 반가웠어~
꼭 또 마주치는 날이 오길~^^ 한 해 수고 많았다~♡”",2019-10-31,서울문화재단,서울
13,/p/B4Q_RkcgApv/,"#서울문화재단,#융합예술아카데미,#중앙대학교첨단영상대학원,#중앙대학교산학협력단,#아티스트에게꼭필요한3Dmasterclass,#3dsmax,#3d맥스,#3dsmax2018,#모델링,#modeling,#3d툴,#지브러쉬,#zbrush,#지브러쉬교육,#3d프린팅,#3dprinting,#포토폴리오,#마무리작업",3dmasterclass_artist,2019-10-31 00:00:00,"Instagram의 아티스트에게 꼭 필요한 3D Master Class님: “2019 [아티스트에게 꼭 필요한 3D Master Class] 22회차 수업일지 <3D Basic Class> 스물번째 수업 with 3dsMax and Zbrush

일시: 2019년 10월 30일 18시 30분 - 21시 30분
장소:…”",2019-10-31,서울문화재단,서울
14,/p/B4Q-GiylX1r/,"#리메이드인서울,#서울문화재단,#올림푸스한국,#remadeinseoul,#프로젝트,#이동스튜디오,#OMD,#OMD,#M1Mark2,#움짤,#건축가,#엄마,#스페인,#스페인한국,#S물산사장,#사표,#시간강사,#자유영혼,#탈북스토리,#간호사,#쓰리잡,#쓰리잡러,#육아,#육아천재,#인간백과사전,#탈북,#라놀자,#라놀자맨,#참가신청",remadeinseoul,2019-10-31 00:00:00,"Instagram의 찍다: 리메이드 인 서울님: “ㅤ
<찍다: 리메이드 인 서울> 웹페이지에서 움짤을 클릭하면?
ㅤ
#리메이드인서울 #서울문화재단 #올림푸스한국 #remadeinseoul #프로젝트 #이동스튜디오
#OMD #OMD-M1 #M1Mark2 #움짤 #건축가 #엄마 #스페인 #스페인한국…”",2019-10-31,서울문화재단,서울
15,/p/B4Q7LhLAtMG/,"#살과살,#이지연,#서울문화재단,#서교예술실험센터,#작은예술지원사업,#소액다컴,#홍대,#홍대핫플,#전시회추천,#전시회스타그램,#전시회관람,#전시추천",seogyo.center,2019-10-31 00:00:00,"Instagram의 서교예술실험센터님: “.
[프로젝트 안내]서울문화재단 서교예술실험센터
2019 작은예술지원사업 <소액多컴> 
선정자 이지연
.
.
전시 <살 과 살>
✔️기간: 11.03 - 11.13(화-일 11AM-20PM)
✔️장소: 서교예술실험센터 1층 전시장
(서울 마포구 잔다리로…”",2019-10-31,서울문화재단,서울
16,/p/B4Q7BE5gntE/,"#서울문화재단,#서서울예술교육센터,#예술,#예술놀이LAB,#티칭아티스트,#TeachingArtist,#예술교육,#학교참여프로그램,#커뮤니티프로그램,#놀이,#어린이,#청소년,#예술적놀권리,#학교,#학교참여,#나의,#몸은,#소우주,#인체,#손,#관절,#우드스틱,#무한변신,#상상력,#창의력,#이동엽,#서울서남권,#양천구,#강서구,#서서울호수공원앞",wsartedu,2019-10-31 00:00:00,"Instagram의 서울문화재단 서서울예술교육센터님: “2019 <예술놀이LAB> 2학기 학교참여 프로그램!
⠀
나의 몸은 소우주 – 이동엽TA
⠀
오늘은 우드스틱으로 각자 작품을 만드는 중입니다.
⠀
아이스크림 막대 같은 다양한 색상의 우드스틱을 활용한 작품이 되었습니다.
기존 수업처럼 손을 만드는…”",2019-10-31,서울문화재단,서울
17,/p/B4QzTF_pbOL/,"#서울문화재단,#주간행사사진,#주간한컷,#서교레코즈,#서교예술실험센터,#NewPlaylist,#인디음악,#루프탑,#공연,#전시,#마켓,#음악토크,#서울라이브,#포크,#블루스,#록,#일렉트릭",sfac2004,2019-10-31 00:00:00,"Instagram의 서울문화재단님: “#서울문화재단 #주간행사사진 #주간한컷
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
공연, 전시, 마켓 등 다양한 프로그램을 통해
인디 음악을 보고, 듣고, 느끼고, 즐기는
실내형 인디 음악 페스티벌 #서교레코즈 ‘New Playlist’…”",2019-10-31,서울문화재단,서울
18,/p/B4QuInzJquI/,"#서울문화재단,#문래예술공장,#GSSHOP,#GS홈쇼핑,#문래창작촌,#문래창작촌지원사업,#MEET,#2019MEET,#성과전시,#MEET성과전시,#세상의중심에서",mullaeartspace,2019-10-30 00:00:00,"Instagram의 서울문화재단 문래예술공장님: “⭕️2019 문래창작촌 지원사업 MEET 결과전시⭕️
<세상의 중심에서>
.
-전시기간 : 2019.11.4 (월) - 11.15(금)
-오프닝 : 2019.11.4 (월) PM 12:00
-전시장소 : GS 강서N타워 1층(서울특별시 영등포구…”",2019-10-31,서울문화재단,서울
19,/p/B4QClfdI9cF/,"#서울문화재단,#금천문화재단,#인디음악,#인디,#음악,#추천,#음악추천,#요구르트밴드,#인디밴드,#브이홀,#언플러그드,#커버,#싱어송라이터,#어울샘",yogurt.band,2019-10-30 00:00:00,"Instagram의 요구르트 밴드님: “⠀
11월 2일에 만나요!
⠀
#서울문화재단 #금천문화재단 #인디음악 #인디 #음악 #추천 #음악추천 #요구르트밴드 #인디밴드 #브이홀 #언플러그드 #커버 #싱어송라이터 #어울샘”",2019-10-31,서울문화재단,서울
20,/p/B4P7AX6nJD1/,"#서울문화재단,#노원구청,#지역문화진흥사업,#김은혜국어논술,#노원담기,#노원썰화",sunwriting,2019-10-30 00:00:00,"Instagram의 김은혜님: “요즘 제가 참여하고 있는 #서울문화재단 #노원구청 지원 #지역문화진흥사업 입니다! 노원구의 설화들을 좀 더 재밌고 쉽게 만들어보고 있어요~~!! 더 재미있는 국어공부를 연구합니다 #김은혜국어논술.
.
유튜브에 #노원담기 #노원썰화 검색해주세요!”",2019-10-31,서울문화재단,서울
21,/p/B4P4XoGDpf7/,"#강남아티스타쇼,#강남아티스타show,#강남콩,#show,#강남구,#강남,#강남콩동아리,#이벤트,#전시,#취미,#선물,#힐링,#라이프스타일,#강남공방,#강남전시,#모임,#원데이클래스,#직업체험,#예술,#동아리모임,#무료원데이클래스,#거버넌스25,#강남구생활예술동아리,#소확행,#서울문화재단,#아티스트,#강남아티스트,#문화예술동아리,#취미,#무료수강권,#이벤트선물",gangnam__kong,2019-10-30 00:00:00,"Instagram의 강남콩님: “< 강남아티스타show>
전시에 여러분을 초대해요😍
🌷전시 관람 후 마음에 쏙~드는 작품을 사진찍어 인스타에 올려주세요~~!!
각 예술 동아리에서 준비한 원데이무료 체험권 또는 선물을 추첨을 통해 드려요 :)
.
.
.
.
.
참가 예술팀>>
*…”",2019-10-31,서울문화재단,서울
22,/p/B4P31k2jk_H/,"#강남아티스타쇼,#강남아티스타show,#강남콩,#show,#강남구,#강남,#강남콩동아리,#이벤트,#전시,#취미,#선물,#힐링,#라이프스타일,#강남공방,#강남전시,#모임,#원데이클래스,#직업체험,#예술,#동아리모임,#강아쇼,#거버넌스25,#강남구생활예술동아리,#소확행,#서울문화재단,#아티스트,#강남아티스트,#문화예술동아리,#취미생활",gangnam__kong,2019-10-30 00:00:00,"Instagram의 강남콩님: “<강남아티스타show>
전시에 여러분을 초대해요😍
강남구에서 활동하는 예술인들이 모였답니다~!
.
.
🌱프플디자인 작품입니다
.ｐｅ－ｆｌ
ｄｅｓｉｇｎ
（Ｐｒｅｓｅｒｖｅｄ　Ｆｌｏｗｅｒ　Ｄｅｓｉｇｎ）

프플디자인　동아리

프리저브드…”",2019-10-31,서울문화재단,서울
23,/p/B4P2-91DTdw/,"#강남아티스타쇼,#강남아티스타show,#강남콩,#show,#강남구,#강남,#강남콩동아리,#이벤트,#전시,#취미,#선물,#힐링,#라이프스타일,#강남공방,#강남전시,#모임,#원데이클래스,#직업체험,#예술,#동아리모임,#강아쇼,#거버넌스25,#강남구생활예술동아리,#소확행,#서울문화재단,#아티스트,#강남아티스트,#문화예술동아리,#취미생활",gangnam__kong,2019-10-30 00:00:00,"Instagram의 강남콩님: “<강남아티스타show>
전시에 여러분을 초대해요😍
강남구에서 활동하는 예술인들이 모였답니다~!
.
.
🌱엘리제 작품입니다
.
.따뜻한 손길로 전하는 이야기

동화 속 캐릭터 주인공을 뜨개 인형으로 직접 제작, 동화 속의 한 장면을 연상시키는 작업을…”",2019-10-31,서울문화재단,서울
24,/p/B4P2NgaD5F5/,"#강남아티스타쇼,#강남아티스타show,#강남콩,#show,#강남구,#강남,#강남콩동아리,#이벤트,#전시,#취미,#선물,#힐링,#라이프스타일,#강남공방,#강남전시,#모임,#원데이클래스,#직업체험,#예술,#동아리모임,#강아쇼,#거버넌스25,#강남구생활예술동아리,#소확행,#서울문화재단,#아티스트,#강남아티스트,#문화예술동아리,#취미생활",gangnam__kong,2019-10-30 00:00:00,"Instagram의 강남콩님: “<강남아티스타show>
전시에 여러분을 초대해요😍
강남구에서 활동하는 예술인들이 모였답니다~!
.
.
🌱수요화가회 작품입니다
.
.이제 꿈꾸는 것은 끝났다고 하는 이들에게
그래도 세상은 꿈꾸는 자의 것이라는 평범한 진리를
캔버스 화폭에서…”",2019-10-31,서울문화재단,서울
25,/p/B4P1g9jj60l/,"#강남아티스타쇼,#강남아티스타show,#강남콩,#show,#강남구,#강남,#강남콩동아리,#이벤트,#전시,#취미,#선물,#힐링,#라이프스타일,#강남공방,#강남전시,#모임,#원데이클래스,#직업체험,#예술,#동아리모임,#강아쇼,#거버넌스25,#강남구생활예술동아리,#소확행,#서울문화재단,#아티스트,#강남아티스트,#문화예술동아리,#취미생활",gangnam__kong,2019-10-30 00:00:00,"Instagram의 강남콩님: “<강남아티스타show>
전시에 여러분을 초대해요😍
강남구에서 활동하는 예술인들이 모였답니다~!
.

민화와 함께 소확행의 작품입니다.  2019 강남구청 이웃만들기 공모사업으로 결성된 학부모 동아리로 제1회 `소확행`그룹전과 도곡1동 찾아가는…”",2019-10-31,서울문화재단,서울
26,/p/B4PyNMRJSnA/,"#Moonzcrew,#Mnz,#LEGNA,#YR,#SCYTHER,#POPSTAR,#CHAECEE,#위댄스캠프,#서울문화재단,#여의도,#한강물빛공원",mnzcrew_official,2019-10-30 00:00:00,"Instagram의 Moonz Crew님: “오랜만에 업로드입니다!!
저번 달 서울문화재단 위댄스캠프 소속으로 여의도 한강 물빛공원에서 공연했던 Moonz crew에 퍼포먼스 영상입니다!
여행가(Traveler)로서의 주제로 짰던 퍼포먼스이며 앞으로 더 다양하고 의미있는 주제들로 대중들에게…”",2019-10-31,서울문화재단,서울
27,/p/B4PvCkOHJCf/,"#후기,#오페라,#돈조반니,#모차르트,#서울시오페라단,#경기필하모닉오케스트라,#세종문화회관,#서울문화재단,#초대해주셔서,#감사합니다,#☺️",____aaaaanna,2019-10-30 00:00:00,"Instagram의 ᴀɴɴᴀ ʙᴀᴇᴋ🖊님: “#후기
⠀
모차르트의 오페라, ‘돈 조반니’ 를 보고 왔습니다. 서울시오페라단과 마시모 자네티가 지휘하는 경기필의 작품입니다.
⠀
주인공 ‘돈 조반니’는 바람둥이 하면 흔히 떠올릴 수 있는 캐릭터였습니다. 흥미롭게도 그는 주인공이면서도 제대로 주목을…”",2019-10-31,서울문화재단,서울
28,/p/B4PsJ-ep1vO/,"#억쇄,#황화코스모스,#한소리,#삼도봉,#생활예술인,#서울문화재단",parkkeum,2019-10-30 00:00:00,"Instagram의 bubmoon님: “#억쇄 #황화코스모스 #한소리 정악풍류회
#삼도봉#생활예술인 아트페어 #서울문화재단”",2019-10-31,서울문화재단,서울
29,/p/B4PqyrsnoXO/,"#서울청년예술단XOO구,#서울청년예술단,#서울문화재단,#예대넷",mins9292,2019-10-30 00:00:00,"Instagram의 민준님: “요즘 이런거 해요. '서울청년예술단XOO구'사업에는 19개의 동네(자치구)에서 109명의 청년예술가들이 참여하여 36개의 팀을 꾸려 프로젝트를 진행하고 있어요

저희가 하는 일들은 청년 예술단들의 활동을 홍보하고 아카이브하는 것인데, 놀러가서 잘…”",2019-10-31,서울문화재단,서울
30,/p/B4PktXPlbu-/,"#이곳에데메테르가있다,#대안예술공간이포,#김진작가,#개인전,#후원,#서울문화재단,#문래예술공장,#gsshop",jinkimartist,2019-10-30 00:00:00,"Instagram의 Jin Kim님: “부모님은 내 전시를 보러 오시면 딸이라고 무조건 좋은 말씀을 해주시기 보다 늘 날카롭게 분석하며 어떻게 더 발전시켜 나가야 할지 함께 고민해주신다. 이번 전시에서는 엄마의 눈가가 촉촉해졌다. 쭈꾸미 사장님의 글은 몇 번이나 다시 읽으시더니 ""손…”",2019-10-31,서울문화재단,서울
31,/p/B4PkmjTn0Qa/,,arts_univ_network,2019-10-30 00:00:00,"Instagram의 예술대학생 네트워크님: “‘서울청년예술단XOO구’ 캘린더 📆
-
카드뉴스의 자세한 내용은 다른 글을 확인 부탁드려요!
-
예대넷에서는 서울문화재단의 ‘서울청년예술단XOO구’에 참여하는 청년예술단들의 프로젝트를 홍보 / 아카이빙하는 프로젝트 (가)서울방주를 진행하고…”",2019-10-31,서울문화재단,-
32,/p/B4PkiTHnrBQ/,,arts_univ_network,2019-10-30 00:00:00,"Instagram의 예술대학생 네트워크님: “‘서울청년예술단XOO구’ 캘린더 📆
-
카드뉴스의 자세한 내용은 다른 글을 확인 부탁드려요!
-
예대넷에서는 서울문화재단의 ‘서울청년예술단XOO구’에 참여하는 청년예술단들의 프로젝트를 홍보 / 아카이빙하는 프로젝트 (가)서울방주를 진행하고…”",2019-10-31,서울문화재단,-
33,/p/B2vD6Yrpwf-/,"#배우,#댄서,#예술강사,#kpop,#춤,#댄스",park_hyoung_jun_,2019-09-23 00:00:00,"Instagram의 박형준님: “하반기 일 복이 터졌다!!
1년만에 다시 학생들 k pop수업🎶
#배우#댄서#예술강사#kpop#춤#댄스”",2019-10-31,예술강사,-
34,/p/Bxiu2C7AH8B/,,h_______jin___,2019-05-16 00:00:00,Instagram의 Hee Jin님: “1교시 시작전 이미 지침😭”,2019-10-31,예술강사,-
35,/p/BupiDyiAKNJ/,"#예술강사,#무용,#수요일,#데일리룩,#데일리,#일상,#출근,#소통,#좋아요반사,#좋아요,#selfie,#selca,#selstagram,#얼스타그램,#점촌,#likeforlikes,#likeforfollow",sooooohui_,2019-03-06 00:00:00,"Instagram의 ✨ s. sᴛᴜᴅɪᴏ님: “올만에 출근 #예술강사 #무용 
1교시는 넘나리 피곤헤😱
머리안감은거 이마이 티나나😞
지금보니 한쪽눈썹 모나리좌
.
.
#수요일 #데일리룩 #데일리 #일상 #출근 #소통 #좋아요반사 #좋아요 #selfie #selca #selstagram…”",2019-10-31,예술강사,-
36,/p/BxrI4KIljkL/,"#서울로시집온여자들,#예술강사,#충남대,#무용학과,#학사석사박사,#동문,#선후배,#학연,#든든합니다❤️",siwonpark16,2019-05-20 00:00:00,Instagram의 박시원(Park si won)💕지호맘님: “오늘보니 아줌마 셋이 모이면 밤새는건 거뜬하겠어요. #서울로시집온여자들 #예술강사#충남대#무용학과 #학사석사박사#동문#선후배#학연#든든합니다❤️”,2019-10-31,예술강사,서울
37,/p/BxpH_jeH6kQ/,,storyteller_rang,2019-05-19 00:00:00,"Instagram의 스토리텔러 박혜랑님: “어제 오늘 이틀간 한국교육연극학회에서 주관하는 플레이백씨어터 워크샵을 듣고왔어요
하루에 7시간씩 이틀의 과정이 체력적으로 부담이었지만 정말 신나고 즐거웠습니다
플레이백씨어터의 기법도 중요하지만 삶을 대하는 태도와 방식을 배울수 있는 귀중한…”",2019-10-31,예술강사,-
38,/p/Bhn9XMaFO1G/,"#예술강사,#미디어강사,#영화꿈나무,#초등학교영화수업,#세종시문화재단,#정선쌤,#초상권은지켜줘요",dear486486,2018-04-16 00:00:00,"Instagram의 흔들리는청춘님: “#예술강사
#미디어강사
#영화꿈나무 
#초등학교영화수업
#세종시문화재단
#정선쌤
#초상권은지켜줘요
.
.
.
.
.
.
.
.

열심히 해서 너무 예쁜 
세종시 영화꿈나무들😘”",2019-10-31,예술강사,세종
39,/p/B1vpCayJnHe/,"#20190828,#라면에파송송",jinny_yj,2019-08-29 00:00:00,"Instagram의 이 유 진 (YUJIN LEE)님: “-
#20190828
매주 수요일마다 관악구 장애인종합복지관에서 연극놀이 수업을 나가고 있다.

매번 새로운 상황을 맞닥뜨리지만, 그 속에서 많은걸 배우게 되는것 같아 보람차고 재미있고 만감이 교차한다.

혜화에서 공연 #라면에파송송 을 보러…”",2019-10-31,예술강사,-
40,/p/BqI8yo9gRF_/,"#예술강사,#초글링,#학교,#수업전,#셀카,#✌,#마포구,#응암동,#b612,#일상,#수요일",dear.jenna,2018-11-13 00:00:00,"Instagram의 HyeYoung Hwang님: “안끝날것 같던 학겨수업이 끝이 보인댜..
생각보다 애기들이 날 너무 좋아해줌 🧚‍♀️🧚‍♀️
1학년 전체 180명 수업하느라 목이 매번 쉬었었지만 
귀엽고 순수해서 견딜만했음 ㅋㅋㅋ
오늘 드디어 19차 😆😆😆
다음주 마지막 20차면 학교수업 끝끝끝 
이제…”",2019-10-31,예술강사,-
41,/p/Brl4DrdBMnH/,,storyteller_rang,2018-12-20 00:00:00,"Instagram의 스토리텔러 박혜랑님: “우수강사 인증서를 받았어요😍
수업시간중에 받게 되어서 제자들과 함께 축하하고 기뻐했어요 너무 행복했습니다
잘 따라와준 예쁘고 착한 우리 제자들에게 너무 고맙습니다
앞으로도 제가 가진 경험과 지식들을 많이 나누고 싶어요😄”",2019-10-31,예술강사,-
42,/p/B4RNVLBlIDE/,"#학예회,#연극,#예술강사,#문화예술강사,#오산초,#옥과,#장끼전,#강아지똥,#끝나자마자,#보성으로이동,#졸린다,#졸음운전노노",happy_hy79,2019-10-31 00:00:00,"Instagram의 지금부터 시작님: “오늘도 두곳이구나

#학예회
#연극
#예술강사
#문화예술강사
#오산초
#옥과
#장끼전
#강아지똥
#끝나자마자
#보성으로이동
#졸린다
#졸음운전노노”",2019-10-31,예술강사,-
43,/p/B4RATuuF4Je/,"#서울창의예술교육센터,#예술,#교육,#예술교육,#예술강사,#음악강사,#음악교과서,#책임감,#점점좋아지고있어",sortmusic,2019-10-31 00:00:00,"Instagram의 SORT MUSIC님: “우리나라 예술교육의 미래는 점점 좋아지고 있고, 저도 조금이나마 힘을 보태고있다는 생각이 들어 기분이 좋고 책임감이 듭니다~🎶🎵
.
.
.
.
.
.
.
#서울창의예술교육센터 #예술 #교육 #예술교육 #예술강사 #음악강사 #음악교과서 #책임감…”",2019-10-31,예술강사,서울
44,/p/B4Q-YAchIPA/,"#학예회,#발표회시즌,#신북초,#나무그늘을산소녀,#tbn교통방송,#극단유피씨어터,#이벤트DL기획,#한국연극협회,#예술강사,#광주전남엠씨패밀리,#이벤트mc,#유피뮤지컬웨딩,#광주청년회의소,#신부넷,#더제이브라이드,#결혼식사회,#전통혼례,#인싸,#아싸,#축제,#드루와,#섭외1순위",mcdoctorkim,2019-10-31 00:00:00,"Instagram의 MC재석!! 기업행사, 문화축제, 체육대회 전문MC님: “우리친구들 너무고생했어^^
이제 남은수업은 맨날놀자!!!ㅋㅋ
#학예회
#발표회시즌
#신북초
#나무그늘을산소녀
#tbn교통방송
#극단유피씨어터
#이벤트DL기획
#한국연극협회
#예술강사
#광주전남엠씨패밀리…”",2019-10-31,예술강사,전남
45,/p/B4PoPJTJdyx/,"#뮤지컬,#예술강사,#수업,#중학교,#추억,#기록,#연극",whgpals0516,2019-10-30 00:00:00,"Instagram의 조혜민님: “뮤지컬 발표가 한달이 남았다.

친구들에게는 열정을 
저에게는 체력을

주세요.. 화이팅 1등하자 7반!

#뮤지컬 #예술강사 #수업 #중학교
#추억 #기록 #연극”",2019-10-31,예술강사,-
46,/p/B4PCXvgJh2r/,"#꼬북스튜디오,#기업강의",gobookstudio,2019-10-30 00:00:00,"Instagram의 꼬북스튜디오 Gobookstudio님: “#꼬북스튜디오 #기업강의
증권사 문화활동 프로그램으로 진행했던 북바인딩 수업입니다:-) 기본적으로는 가죽커버를 준비해갔고, 원하는 표지가 있으신 분들을 따로 작업을위해 합지를 챙겨갔어요.
-
부부의 여행사진을 앞뒷면 표지로 절반씩 넣어서 펼치면…”",2019-10-31,예술강사,-
